X,mean_prediction,standard_deviation
0.1306092750102156,332.8861531470029,0.08493895432992243
0.1309735755603635,333.81862361550156,0.08493720562782352
0.1313461151055557,334.7722565901058,0.08493722978472555
0.131727565397945,335.748776445922,0.08493916017310826
0.1321183729076083,336.7493312775041,0.08494313474189387
0.1325189596004571,337.77500676966156,0.08494930437757238
0.1329299531358274,338.8274156258558,0.08495782472742637
0.1333519826875058,339.9081748803874,0.08496886112271458
0.1337857341106376,341.01904716658464,0.08498259152297859
0.1342319578191631,342.16196093542385,0.08499919797874181
0.1346914435314077,343.33894577682076,0.08501887110429317
0.1351651107188617,344.5523641589389,0.08504181265490895
0.1356106035533974,345.6937040275661,0.08506577870092856
0.1358919522506459,346.41455885375035,0.08508207003898965
0.1362448080359992,347.31867580878315,0.08510372666928824
0.1365925690111704,348.209792745125,0.08512636081414113
0.1369413529655753,349.1035839311953,0.08515029956021022
0.1372954168623204,350.0109583195881,0.08517581652771447
0.1376565589675083,350.9365257199679,0.08520304667543284
0.1380256118734697,351.8824216826906,0.08523206245947167
0.1384031774006282,352.85019051938434,0.08526291837830094
0.1387898703676714,353.84140996019414,0.0852956676258163
0.1391861945450344,354.8573731263168,0.08533034332308136
0.1395926988208942,355.89948876462586,0.08536697516960856
0.1400100114344696,356.96936897678825,0.08540559131780597
0.1404387448927347,358.0685854362091,0.08544620099869658
0.1408797893965773,359.19942163396627,0.08548882486169673
0.14133386974007,360.3637367855845,0.08553345053840643
0.1417875145299873,361.526986665398,0.0855786145934262
0.1421770613939048,362.5259123944852,0.08561773288013175
0.1425938527200924,363.59473697745125,0.08565979844474188
0.1428925991009215,364.36086608617916,0.0856900102417349
0.1432415147986146,365.25567289214814,0.08572528538509402
0.1435889609564336,366.14672978947056,0.08576032407630442
0.1439392249472025,367.0450299915392,0.08579547736274246
0.1442958754990321,367.9597242780874,0.08583101509879802
0.1446602512769551,368.89424422559387,0.08586696671867802
0.1450330078484196,369.85026929147716,0.08590327741042592
0.1454146251375217,370.8290280937217,0.0859398643414956
0.1458056909378692,371.83202552342846,0.08597663356165179
0.1462067273571381,372.86059750564164,0.08601346920142285
0.1466182746614914,373.916125976044,0.0860502325058009
0.1470409998784991,375.0003173148725,0.08608677337754056
